V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
seq_21643 SWKY01000004.1 93.627 204 4 3 5232 5434 87755118 87755313 2.24e-77 298
seq_21643 SWKY01000004.1 95.652 184 8 0 5250 5433 91219680 91219497 2.24e-77 298
seq_21643 SWKY01000004.1 93.069 202 14 0 5232 5433 96022264 96022063 2.24e-77 298
seq_21643 SWKY01000004.1 93.069 202 14 0 5232 5433 100996868 100997069 2.24e-77 298
seq_21643 SWKY01000004.1 94.764 191 10 0 4882 5072 107206451 107206641 2.24e-77 298
seq_21643 SWKY01000004.1 95.213 188 9 0 4885 5072 116331003 116330816 2.24e-77 298
seq_21643 SWKY01000004.1 92.683 205 13 1 5232 5434 40470963 40471167 8.06e-77 296
seq_21643 SWKY01000004.1 90.393 229 17 3 4845 5072 48104531 48104307 8.06e-77 296
seq_21643 SWKY01000004.1 94.737 190 8 1 5232 5421 91138092 91137905 8.06e-77 296
seq_21643 SWKY01000004.1 92.718 206 9 3 5232 5431 2340787 2340992 2.9e-76 294
seq_21643 SWKY01000004.1 91.866 209 17 0 5226 5434 29343436 29343644 2.9e-76 294
seq_21643 SWKY01000004.1 89.076 238 24 2 4835 5072 32626850 32627085 2.9e-76 294
seq_21643 SWKY01000004.1 93.532 201 6 1 5234 5434 33450935 33451128 2.9e-76 294
seq_21643 SWKY01000004.1 93.5 200 9 2 5232 5428 35747880 35747682 2.9e-76 294
seq_21643 SWKY01000004.1 93.103 203 10 3 5232 5434 37113433 37113631 2.9e-76 294
seq_21643 SWKY01000004.1 92.611 203 15 0 5232 5434 54176605 54176403 2.9e-76 294
seq_21643 SWKY01000004.1 92.611 203 15 0 5232 5434 75133702 75133904 2.9e-76 294
seq_21643 SWKY01000004.1 92.611 203 15 0 5232 5434 78917701 78917499 2.9e-76 294
seq_21643 SWKY01000004.1 93.434 198 12 1 5236 5433 79767777 79767581 2.9e-76 294
seq_21643 SWKY01000004.1 95.161 186 8 1 5249 5434 80938933 80939117 2.9e-76 294
seq_21643 SWKY01000004.1 98.214 168 3 0 4905 5072 104923259 104923092 2.9e-76 294
seq_21643 SWKY01000004.1 96.089 179 7 0 5232 5410 106094188 106094010 2.9e-76 294
seq_21643 SWKY01000004.1 97.093 172 5 0 3069 3240 115815950 115815779 2.9e-76 294
seq_21643 SWKY01000004.1 93.103 203 7 2 5232 5434 6423648 6423453 1.04e-75 292
seq_21643 SWKY01000004.1 95.109 184 9 0 3155 3338 21552948 21552765 1.04e-75 292
seq_21643 SWKY01000004.1 93.103 203 6 3 5232 5434 31218959 31218765 1.04e-75 292
seq_21643 SWKY01000004.1 89.956 229 14 2 3654 3882 63274852 63274633 1.04e-75 292
seq_21643 SWKY01000004.1 92.611 203 13 1 5232 5434 86066296 86066496 1.04e-75 292
seq_21643 SWKY01000004.1 92.574 202 15 0 5232 5433 107574417 107574216 1.04e-75 292
seq_21643 SWKY01000004.1 84.615 325 12 7 3837 4161 111249834 111250120 1.04e-75 292
seq_21643 SWKY01000004.1 93.069 202 11 1 4871 5072 111250835 111251033 1.04e-75 292
seq_21643 SWKY01000004.1 94.652 187 10 0 4878 5064 33199224 33199038 3.75e-75 291
seq_21643 SWKY01000004.1 96.552 174 6 0 5261 5434 71233980 71234153 3.75e-75 291
seq_21643 SWKY01000004.1 92.611 203 12 2 5235 5434 89427396 89427194 3.75e-75 291
seq_21643 SWKY01000004.1 91.204 216 16 1 4857 5072 89618507 89618719 3.75e-75 291
seq_21643 SWKY01000004.1 97.076 171 5 0 5264 5434 93692621 93692791 3.75e-75 291
seq_21643 SWKY01000004.1 91.346 208 18 0 3657 3864 93740225 93740432 3.75e-75 291
seq_21643 SWKY01000004.1 89.565 230 23 1 4182 4410 104567234 104567005 3.75e-75 291
seq_21643 SWKY01000004.1 95.58 181 7 1 5232 5412 113105217 113105396 3.75e-75 291
seq_21643 SWKY01000004.1 91.628 215 6 1 5232 5434 24629480 24629266 1.35e-74 289
seq_21643 SWKY01000004.1 92.195 205 12 2 5232 5433 58758428 58758225 1.35e-74 289
seq_21643 SWKY01000004.1 92.537 201 14 1 5234 5434 73262744 73262545 1.35e-74 289
seq_21643 SWKY01000004.1 95.082 183 9 0 5435 5617 87975856 87976038 1.35e-74 289
seq_21643 SWKY01000004.1 88.703 239 23 2 4315 4552 104062939 104062704 1.35e-74 289
seq_21643 SWKY01000004.1 92.118 203 16 0 5232 5434 108193834 108193632 1.35e-74 289
seq_21643 SWKY01000004.1 92.233 206 11 5 5228 5431 109737914 109738116 1.35e-74 289
seq_21643 SWKY01000004.1 92.5 200 15 0 5232 5431 112468216 112468415 1.35e-74 289
seq_21643 SWKY01000004.1 92.857 196 14 0 5238 5433 1835791 1835596 4.85e-74 287
seq_21643 SWKY01000004.1 95.028 181 9 0 5254 5434 2649909 2650089 4.85e-74 287
seq_21643 SWKY01000004.1 92.893 197 14 0 4876 5072 3720635 3720831 4.85e-74 287
seq_21643 SWKY01000004.1 98.758 161 2 0 4912 5072 15761229 15761389 4.85e-74 287
seq_21643 SWKY01000004.1 92.118 203 15 1 5232 5434 37627468 37627669 4.85e-74 287
seq_21643 SWKY01000004.1 92.611 203 7 1 5232 5434 52119365 52119171 4.85e-74 287
seq_21643 SWKY01000004.1 89.732 224 22 1 4527 4749 52553872 52554095 4.85e-74 287
seq_21643 SWKY01000004.1 92.611 203 7 1 5232 5434 55449984 55450178 4.85e-74 287
seq_21643 SWKY01000004.1 92.118 203 15 1 5232 5433 56552331 56552533 4.85e-74 287
seq_21643 SWKY01000004.1 99.363 157 1 0 5278 5434 76029849 76030005 4.85e-74 287
seq_21643 SWKY01000004.1 92.929 198 13 1 3379 3576 84140739 84140543 4.85e-74 287
seq_21643 SWKY01000004.1 97.041 169 5 0 5232 5400 91392576 91392408 4.85e-74 287
seq_21643 SWKY01000004.1 91.469 211 10 3 5232 5434 24861508 24861298 1.74e-73 285
seq_21643 SWKY01000004.1 96.532 173 4 2 5069 5239 28487950 28488122 1.74e-73 285
seq_21643 SWKY01000004.1 92.118 203 12 2 5232 5434 63308291 63308093 1.74e-73 285
seq_21643 SWKY01000004.1 92.386 197 15 0 3628 3824 67830008 67830204 1.74e-73 285
seq_21643 SWKY01000004.1 89.333 225 22 2 3069 3291 68237635 68237859 1.74e-73 285
seq_21643 SWKY01000004.1 95.48 177 8 0 5232 5408 89918688 89918864 1.74e-73 285
seq_21643 SWKY01000004.1 96.023 176 3 2 5232 5407 90272549 90272720 1.74e-73 285
seq_21643 SWKY01000004.1 94.536 183 10 0 5235 5417 97267430 97267248 1.74e-73 285
seq_21643 SWKY01000004.1 91.626 203 17 0 3069 3271 107185447 107185649 1.74e-73 285
seq_21643 SWKY01000004.1 95.977 174 6 1 3670 3843 111248280 111248452 1.74e-73 285
seq_21643 SWKY01000004.1 92.079 202 13 3 5232 5431 49263707 49263507 6.27e-73 283
seq_21643 SWKY01000004.1 86.59 261 25 7 3087 3345 56283633 56283381 6.27e-73 283
seq_21643 SWKY01000004.1 92.784 194 14 0 5232 5425 68715370 68715177 6.27e-73 283
seq_21643 SWKY01000004.1 91.626 203 17 0 5232 5434 75388062 75387860 6.27e-73 283
seq_21643 SWKY01000004.1 91.626 203 17 0 5232 5434 80767549 80767347 6.27e-73 283
seq_21643 SWKY01000004.1 93.651 189 12 0 4740 4928 89273876 89273688 6.27e-73 283
seq_21643 SWKY01000004.1 91.626 203 17 0 5232 5434 98095494 98095292 6.27e-73 283
seq_21643 SWKY01000004.1 91.626 203 17 0 5232 5434 112525458 112525256 6.27e-73 283
seq_21643 SWKY01000004.1 93.684 190 11 1 4883 5072 113953209 113953021 6.27e-73 283
seq_21643 SWKY01000004.1 92.857 196 11 3 4884 5077 29343254 29343448 2.26e-72 281
seq_21643 SWKY01000004.1 94.565 184 5 2 5232 5415 58563959 58563781 2.26e-72 281
seq_21643 SWKY01000004.1 94.475 181 10 0 5232 5412 59277222 59277402 2.26e-72 281
seq_21643 SWKY01000004.1 92.118 203 8 4 5232 5434 60054365 60054559 2.26e-72 281
seq_21643 SWKY01000004.1 88.085 235 25 3 3640 3873 65395404 65395172 2.26e-72 281
seq_21643 SWKY01000004.1 97.546 163 4 0 3813 3975 86351620 86351782 2.26e-72 281
seq_21643 SWKY01000004.1 93.229 192 9 2 3925 4116 91952274 91952461 2.26e-72 281
seq_21643 SWKY01000004.1 96.45 169 6 0 5232 5400 108530447 108530279 2.26e-72 281
seq_21643 SWKY01000004.1 98.137 161 3 0 5073 5233 113305612 113305772 2.26e-72 281
seq_21643 SWKY01000004.1 93.194 191 12 1 5245 5434 120524911 120524721 2.26e-72 281
seq_21643 SWKY01000004.1 91.626 203 13 2 5232 5434 8061365 8061563 8.11e-72 279
seq_21643 SWKY01000004.1 95.93 172 7 0 4900 5071 17983595 17983766 8.11e-72 279
seq_21643 SWKY01000004.1 97.561 164 3 1 5232 5395 24400149 24399987 8.11e-72 279
seq_21643 SWKY01000004.1 93.229 192 10 2 4882 5072 48999832 48999643 8.11e-72 279
seq_21643 SWKY01000004.1 91.542 201 17 0 5232 5432 60800028 60800228 8.11e-72 279
seq_21643 SWKY01000004.1 91.304 207 15 2 4868 5072 61812329 61812534 8.11e-72 279
seq_21643 SWKY01000004.1 91.304 207 15 2 4868 5072 61987932 61988137 8.11e-72 279
seq_21643 SWKY01000004.1 91.262 206 15 1 5232 5434 65366663 65366868 8.11e-72 279
seq_21643 SWKY01000004.1 91.038 212 11 2 4476 4680 66526540 66526750 8.11e-72 279
seq_21643 SWKY01000004.1 94.915 177 9 0 5258 5434 71135172 71135348 8.11e-72 279
seq_21643 SWKY01000004.1 84.194 310 25 8 4337 4646 75388715 75388430 8.11e-72 279
seq_21643 SWKY01000004.1 91.748 206 8 2 5232 5431 84890531 84890733 8.11e-72 279
seq_21643 SWKY01000004.1 97.546 163 4 0 4912 5074 85097272 85097110 8.11e-72 279
seq_21643 SWKY01000004.1 91.626 203 13 1 5232 5434 101381885 101381687 8.11e-72 279
seq_21643 SWKY01000004.1 88.938 226 25 0 4720 4945 119906625 119906850 8.11e-72 279
seq_21643 SWKY01000004.1 95.906 171 6 1 5264 5434 16658609 16658440 2.92e-71 278
seq_21643 SWKY01000004.1 96.471 170 3 3 5072 5239 28427425 28427257 2.92e-71 278
seq_21643 SWKY01000004.1 95.882 170 7 0 5232 5401 28922830 28922999 2.92e-71 278
seq_21643 SWKY01000004.1 97.531 162 4 0 5232 5393 37760371 37760210 2.92e-71 278
seq_21643 SWKY01000004.1 98.113 159 3 0 4914 5072 43711746 43711588 2.92e-71 278
seq_21643 SWKY01000004.1 92.67 191 14 0 5232 5422 51838372 51838182 2.92e-71 278
seq_21643 SWKY01000004.1 92.67 191 14 0 5232 5422 56211383 56211573 2.92e-71 278
seq_21643 SWKY01000004.1 91.176 204 16 2 5232 5433 57266397 57266600 2.92e-71 278
seq_21643 SWKY01000004.1 93.122 189 13 0 4446 4634 67843922 67844110 2.92e-71 278
seq_21643 SWKY01000004.1 96.97 165 5 0 5232 5396 70645184 70645348 2.92e-71 278
seq_21643 SWKY01000004.1 98.113 159 3 0 4054 4212 73807915 73807757 2.92e-71 278
seq_21643 SWKY01000004.1 96.97 165 5 0 4909 5073 87359600 87359436 2.92e-71 278
seq_21643 SWKY01000004.1 91.133 203 18 0 5232 5434 97759465 97759667 2.92e-71 278
seq_21643 SWKY01000004.1 95.402 174 8 0 4899 5072 105821570 105821397 2.92e-71 278
seq_21643 SWKY01000004.1 91.262 206 12 1 5235 5434 118125123 118124918 2.92e-71 278
seq_21643 SWKY01000004.1 95.376 173 7 1 5232 5404 36434932 36434761 1.05e-70 276
seq_21643 SWKY01000004.1 96.933 163 5 0 5272 5434 38208978 38209140 1.05e-70 276
seq_21643 SWKY01000004.1 92 200 9 4 5233 5432 39979306 39979114 1.05e-70 276
seq_21643 SWKY01000004.1 91.542 201 13 2 5232 5432 63070201 63070005 1.05e-70 276
seq_21643 SWKY01000004.1 90.094 212 21 0 4864 5075 74396359 74396148 1.05e-70 276
seq_21643 SWKY01000004.1 92.784 194 9 2 4771 4959 76804599 76804792 1.05e-70 276
seq_21643 SWKY01000004.1 94.382 178 10 0 5254 5431 76804823 76805000 1.05e-70 276
seq_21643 SWKY01000004.1 93.923 181 11 0 5254 5434 77476307 77476127 1.05e-70 276
seq_21643 SWKY01000004.1 92.784 194 9 2 4771 4959 77476531 77476338 1.05e-70 276
seq_21643 SWKY01000004.1 93.923 181 11 0 5254 5434 79370948 79370768 1.05e-70 276
seq_21643 SWKY01000004.1 92.784 194 9 2 4771 4959 79371172 79370979 1.05e-70 276
seq_21643 SWKY01000004.1 95.882 170 7 0 4903 5072 81804583 81804414 1.05e-70 276
seq_21643 SWKY01000004.1 95.882 170 7 0 4903 5072 82154492 82154661 1.05e-70 276
seq_21643 SWKY01000004.1 88.261 230 24 3 3069 3296 82270535 82270307 1.05e-70 276
seq_21643 SWKY01000004.1 91.133 203 16 2 5232 5434 87981489 87981289 1.05e-70 276
seq_21643 SWKY01000004.1 91.133 203 16 2 5232 5434 96157261 96157061 1.05e-70 276
seq_21643 SWKY01000004.1 97.531 162 3 1 5073 5233 113364101 113363940 1.05e-70 276
seq_21643 SWKY01000004.1 94.35 177 10 0 5232 5408 10583360 10583184 3.77e-70 274
seq_21643 SWKY01000004.1 91.133 203 14 1 5232 5434 12995937 12996135 3.77e-70 274
seq_21643 SWKY01000004.1 90 220 11 5 4140 4359 41489315 41489523 3.77e-70 274
seq_21643 SWKY01000004.1 91.089 202 17 1 5232 5432 57881333 57881132 3.77e-70 274
seq_21643 SWKY01000004.1 97.516 161 3 1 5072 5232 59219959 59219800 3.77e-70 274
seq_21643 SWKY01000004.1 88.235 238 16 4 4722 4954 101384087 101383857 3.77e-70 274
seq_21643 SWKY01000004.1 88.034 234 25 3 3251 3481 111395314 111395547 3.77e-70 274
seq_21643 SWKY01000004.1 96.364 165 5 1 5271 5434 2460651 2460815 1.36e-69 272
seq_21643 SWKY01000004.1 91 200 18 0 5232 5431 20078268 20078467 1.36e-69 272
seq_21643 SWKY01000004.1 97.5 160 3 1 5073 5232 57790300 57790142 1.36e-69 272
seq_21643 SWKY01000004.1 94.767 172 9 0 3654 3825 58762109 58761938 1.36e-69 272
seq_21643 SWKY01000004.1 90.777 206 13 4 5232 5434 85205397 85205599 1.36e-69 272
seq_21643 SWKY01000004.1 98.693 153 2 0 5232 5384 89649585 89649737 1.36e-69 272
seq_21643 SWKY01000004.1 90.64 203 19 0 5232 5434 100624197 100624399 1.36e-69 272
seq_21643 SWKY01000004.1 91.133 203 13 1 5232 5434 108227178 108226981 1.36e-69 272
seq_21643 SWKY01000004.1 97.5 160 2 1 5073 5232 117017272 117017429 1.36e-69 272
seq_21643 SWKY01000004.1 91.626 203 5 1 4870 5072 24102113 24102303 4.88e-69 270
seq_21643 SWKY01000004.1 84.643 280 31 7 4672 4950 33802800 33803068 4.88e-69 270
seq_21643 SWKY01000004.1 87.866 239 15 3 4549 4786 66857960 66858185 4.88e-69 270
seq_21643 SWKY01000004.1 87.398 246 18 6 4828 5073 90410273 90410041 4.88e-69 270
seq_21643 SWKY01000004.1 94.767 172 9 0 5232 5403 91982689 91982518 4.88e-69 270
seq_21643 SWKY01000004.1 91.414 198 16 1 4876 5073 100365870 100366066 4.88e-69 270
seq_21643 SWKY01000004.1 90.955 199 18 0 5232 5430 113277984 113278182 4.88e-69 270
seq_21643 SWKY01000004.1 92.188 192 9 6 5247 5434 26161893 26162082 1.76e-68 268
seq_21643 SWKY01000004.1 91.542 201 8 2 5232 5432 45302665 45302856 1.76e-68 268
seq_21643 SWKY01000004.1 90.547 201 19 0 5232 5432 61661805 61661605 1.76e-68 268
seq_21643 SWKY01000004.1 90.594 202 18 1 5232 5432 63207617 63207416 1.76e-68 268
seq_21643 SWKY01000004.1 94.828 174 4 2 5232 5405 64372376 64372544 1.76e-68 268
seq_21643 SWKY01000004.1 91.71 193 15 1 5232 5424 67772235 67772044 1.76e-68 268
seq_21643 SWKY01000004.1 90.863 197 18 0 3555 3751 86059030 86059226 1.76e-68 268
seq_21643 SWKY01000004.1 98.675 151 2 0 4922 5072 89272705 89272555 1.76e-68 268
seq_21643 SWKY01000004.1 95.783 166 7 0 5232 5397 119260384 119260219 1.76e-68 268
seq_21643 SWKY01000004.1 91.192 193 17 0 3069 3261 2394899 2395091 6.32e-68 267
seq_21643 SWKY01000004.1 95.732 164 7 0 4037 4200 41399311 41399148 6.32e-68 267
seq_21643 SWKY01000004.1 92.105 190 11 2 3906 4095 48326505 48326320 6.32e-68 267
seq_21643 SWKY01000004.1 91.542 201 4 1 5232 5432 81572033 81572220 6.32e-68 267
seq_21643 SWKY01000004.1 96.273 161 6 0 5274 5434 91084417 91084257 6.32e-68 267
seq_21643 SWKY01000004.1 90.291 206 14 4 5232 5434 109701908 109701706 6.32e-68 267
seq_21643 SWKY01000004.1 91.133 203 7 1 5232 5434 110014320 110014129 6.32e-68 267
seq_21643 SWKY01000004.1 97.419 155 4 0 5280 5434 116444996 116445150 6.32e-68 267
seq_21643 SWKY01000004.1 96.273 161 6 0 5274 5434 116952688 116952848 6.32e-68 267
seq_21643 SWKY01000004.1 96.855 159 4 1 5074 5232 1363870 1363713 2.27e-67 265
seq_21643 SWKY01000004.1 98.026 152 3 0 5232 5383 5875547 5875396 2.27e-67 265
seq_21643 SWKY01000004.1 95.238 168 6 2 5072 5238 18634916 18634750 2.27e-67 265
seq_21643 SWKY01000004.1 96.296 162 5 1 5073 5233 21946121 21946282 2.27e-67 265
seq_21643 SWKY01000004.1 98.013 151 3 0 5256 5406 32966573 32966423 2.27e-67 265
seq_21643 SWKY01000004.1 95.266 169 5 3 5067 5232 39754796 39754964 2.27e-67 265
seq_21643 SWKY01000004.1 96.855 159 4 1 5074 5232 45913890 45914047 2.27e-67 265
seq_21643 SWKY01000004.1 95.679 162 7 0 3069 3230 50851560 50851721 2.27e-67 265
seq_21643 SWKY01000004.1 96.296 162 4 2 5073 5232 57791443 57791282 2.27e-67 265
seq_21643 SWKY01000004.1 90.64 203 11 4 5232 5434 61246817 61246623 2.27e-67 265
seq_21643 SWKY01000004.1 95.238 168 6 2 5072 5238 85389502 85389336 2.27e-67 265
seq_21643 SWKY01000004.1 95.732 164 6 1 5260 5423 97618227 97618065 2.27e-67 265
seq_21643 SWKY01000004.1 94.253 174 6 3 5064 5235 22260811 22260982 8.17e-67 263
seq_21643 SWKY01000004.1 95.758 165 4 3 5072 5235 30065250 30065412 8.17e-67 263
seq_21643 SWKY01000004.1 89.623 212 15 2 4437 4644 49889278 49889070 8.17e-67 263
seq_21643 SWKY01000004.1 89.806 206 18 2 5232 5434 62646304 62646509 8.17e-67 263
seq_21643 SWKY01000004.1 95.21 167 6 2 5070 5234 72122052 72122218 8.17e-67 263
seq_21643 SWKY01000004.1 96.273 161 4 1 5072 5232 76486104 76485946 8.17e-67 263
seq_21643 SWKY01000004.1 84.838 277 24 4 4230 4506 80530744 80531002 8.17e-67 263
seq_21643 SWKY01000004.1 90.909 198 13 4 5232 5428 103207538 103207731 8.17e-67 263
seq_21643 SWKY01000004.1 90.594 202 12 4 5232 5433 103445290 103445484 8.17e-67 263
seq_21643 SWKY01000004.1 96.273 161 5 1 5072 5232 113701638 113701479 8.17e-67 263
seq_21643 SWKY01000004.1 89.952 209 10 1 5232 5429 17571993 17572201 2.94e-66 261
seq_21643 SWKY01000004.1 85.978 271 7 9 4223 4484 23609493 23609245 2.94e-66 261
seq_21643 SWKY01000004.1 92.857 182 8 3 3914 4095 34264393 34264569 2.94e-66 261
seq_21643 SWKY01000004.1 96.25 160 4 1 5073 5232 46335417 46335260 2.94e-66 261
seq_21643 SWKY01000004.1 96.226 159 6 0 5074 5232 46400376 46400218 2.94e-66 261
seq_21643 SWKY01000004.1 97.403 154 3 1 5232 5384 47533613 47533766 2.94e-66 261
seq_21643 SWKY01000004.1 95.652 161 7 0 5274 5434 84094312 84094472 2.94e-66 261
seq_21643 SWKY01000004.1 93.37 181 5 2 3457 3635 84361338 84361163 2.94e-66 261
seq_21643 SWKY01000004.1 89.756 205 17 3 5232 5434 85399366 85399568 2.94e-66 261
seq_21643 SWKY01000004.1 97.386 153 4 0 5232 5384 95019974 95020126 2.94e-66 261
seq_21643 SWKY01000004.1 95.21 167 5 2 5073 5236 100886233 100886067 2.94e-66 261
seq_21643 SWKY01000004.1 99.306 144 1 0 4929 5072 104720846 104720703 2.94e-66 261
seq_21643 SWKY01000004.1 96.795 156 5 0 4917 5072 106723080 106722925 2.94e-66 261
seq_21643 SWKY01000004.1 86.328 256 15 5 4087 4322 108229246 108228991 2.94e-66 261
seq_21643 SWKY01000004.1 87.446 231 24 4 4771 5001 108935320 108935095 2.94e-66 261
seq_21643 SWKY01000004.1 95.652 161 7 0 5274 5434 110035832 110035992 2.94e-66 261
seq_21643 SWKY01000004.1 96.226 159 6 0 5074 5232 115179000 115179158 2.94e-66 261
seq_21643 SWKY01000004.1 97.987 149 3 0 3487 3635 18492887 18493035 1.06e-65 259
seq_21643 SWKY01000004.1 90.148 203 13 2 5232 5434 50946952 50946757 1.06e-65 259
seq_21643 SWKY01000004.1 95.652 161 7 0 5072 5232 57463314 57463474 1.06e-65 259
seq_21643 SWKY01000004.1 90.64 203 6 1 5232 5434 73969837 73969648 1.06e-65 259
seq_21643 SWKY01000004.1 96.226 159 4 2 5074 5232 93710188 93710032 1.06e-65 259
seq_21643 SWKY01000004.1 98.63 146 2 0 5232 5377 95251192 95251337 1.06e-65 259
seq_21643 SWKY01000004.1 89.268 205 20 1 5232 5434 803991 803787 3.8e-65 257
seq_21643 SWKY01000004.1 88.496 226 9 3 3177 3402 3208122 3207914 3.8e-65 257
seq_21643 SWKY01000004.1 95.062 162 8 0 5273 5434 9176297 9176136 3.8e-65 257
seq_21643 SWKY01000004.1 89.302 215 7 2 5232 5430 21322614 21322400 3.8e-65 257
seq_21643 SWKY01000004.1 97.333 150 4 0 5285 5434 22300787 22300936 3.8e-65 257
seq_21643 SWKY01000004.1 90.722 194 14 2 5232 5421 30919963 30920156 3.8e-65 257
seq_21643 SWKY01000004.1 95.652 161 5 2 5072 5232 36764064 36764222 3.8e-65 257
seq_21643 SWKY01000004.1 92.222 180 14 0 5251 5430 49952061 49951882 3.8e-65 257
seq_21643 SWKY01000004.1 89.151 212 16 2 4437 4644 51246323 51246115 3.8e-65 257
seq_21643 SWKY01000004.1 99.291 141 1 0 5294 5434 58161864 58161724 3.8e-65 257
seq_21643 SWKY01000004.1 90.769 195 12 1 5240 5434 63748234 63748046 3.8e-65 257
seq_21643 SWKY01000004.1 95.652 161 5 1 5072 5232 70997745 70997903 3.8e-65 257
seq_21643 SWKY01000004.1 99.296 142 1 0 4931 5072 71546917 71547058 3.8e-65 257
seq_21643 SWKY01000004.1 89.474 209 14 5 4840 5048 85378648 85378448 3.8e-65 257
seq_21643 SWKY01000004.1 93.567 171 11 0 5232 5402 90251519 90251689 3.8e-65 257
seq_21643 SWKY01000004.1 95.152 165 4 1 5072 5232 92054974 92054810 3.8e-65 257
seq_21643 SWKY01000004.1 98.601 143 2 0 5292 5434 3429940 3430082 1.37e-64 255
seq_21643 SWKY01000004.1 94.118 170 4 1 5269 5432 23849138 23849307 1.37e-64 255
seq_21643 SWKY01000004.1 95.57 158 7 0 5277 5434 32306225 32306382 1.37e-64 255
seq_21643 SWKY01000004.1 95.122 164 5 2 5072 5232 40681005 40681168 1.37e-64 255
seq_21643 SWKY01000004.1 93.182 176 9 3 5068 5241 49308931 49309105 1.37e-64 255
seq_21643 SWKY01000004.1 90.769 195 11 2 5240 5434 62134850 62134663 1.37e-64 255
seq_21643 SWKY01000004.1 96.732 153 5 0 4155 4307 63050844 63050692 1.37e-64 255
seq_21643 SWKY01000004.1 95.652 161 4 2 5073 5232 82412569 82412727 1.37e-64 255
seq_21643 SWKY01000004.1 96.753 154 4 1 4544 4697 84105674 84105522 1.37e-64 255
seq_21643 SWKY01000004.1 96.129 155 6 0 5280 5434 84858818 84858664 1.37e-64 255
seq_21643 SWKY01000004.1 97.315 149 4 0 5286 5434 97791144 97791292 1.37e-64 255
seq_21643 SWKY01000004.1 95.625 160 5 1 5073 5232 105426520 105426363 1.37e-64 255
seq_21643 SWKY01000004.1 90.206 194 17 1 3069 3262 112194320 112194511 1.37e-64 255
seq_21643 SWKY01000004.1 88.479 217 16 4 4496 4703 121473028 121473244 1.37e-64 255
seq_21643 SWKY01000004.1 81.682 333 36 11 4728 5060 19823398 19823705 4.92e-64 254
seq_21643 SWKY01000004.1 92.697 178 8 3 3879 4056 22971228 22971400 4.92e-64 254
seq_21643 SWKY01000004.1 90.547 201 3 4 5232 5432 31366963 31367147 4.92e-64 254
seq_21643 SWKY01000004.1 95.031 161 8 0 5232 5392 31680997 31681157 4.92e-64 254
seq_21643 SWKY01000004.1 89.655 203 14 2 5232 5434 51575277 51575082 4.92e-64 254
seq_21643 SWKY01000004.1 95.062 162 6 1 5074 5233 57478139 57478300 4.92e-64 254
seq_21643 SWKY01000004.1 89.447 199 21 0 4691 4889 69700423 69700621 4.92e-64 254
seq_21643 SWKY01000004.1 96.129 155 6 0 5234 5388 69701054 69701208 4.92e-64 254
seq_21643 SWKY01000004.1 96.154 156 4 1 5232 5385 70758488 70758643 4.92e-64 254
seq_21643 SWKY01000004.1 95.513 156 7 0 3069 3224 71250732 71250577 4.92e-64 254
seq_21643 SWKY01000004.1 88.636 220 8 5 5232 5434 84104946 84104727 4.92e-64 254
seq_21643 SWKY01000004.1 94.512 164 9 0 5232 5395 99269729 99269566 4.92e-64 254
seq_21643 SWKY01000004.1 89.552 201 20 1 5232 5432 106181158 106181357 4.92e-64 254
seq_21643 SWKY01000004.1 93.023 172 12 0 5263 5434 108258548 108258377 4.92e-64 254
seq_21643 SWKY01000004.1 93.182 176 3 3 5257 5432 4965244 4965078 1.77e-63 252
seq_21643 SWKY01000004.1 89.048 210 11 2 5232 5429 15138521 15138730 1.77e-63 252
seq_21643 SWKY01000004.1 92.529 174 13 0 5255 5428 18372330 18372503 1.77e-63 252
seq_21643 SWKY01000004.1 88.889 207 18 2 5232 5433 60259156 60258950 1.77e-63 252
seq_21643 SWKY01000004.1 95.541 157 7 0 4710 4866 68440470 68440626 1.77e-63 252
seq_21643 SWKY01000004.1 88.732 213 15 2 4164 4375 74454381 74454585 1.77e-63 252
seq_21643 SWKY01000004.1 95.062 162 5 3 5072 5232 120237868 120237709 1.77e-63 252
seq_21643 SWKY01000004.1 95 160 6 1 5073 5232 8996652 8996809 6.36e-63 250
seq_21643 SWKY01000004.1 93.491 169 9 1 4904 5072 70234591 70234757 6.36e-63 250
seq_21643 SWKY01000004.1 84.328 268 25 5 3469 3736 84421510 84421260 6.36e-63 250
seq_21643 SWKY01000004.1 98.582 141 2 0 4932 5072 88976267 88976407 6.36e-63 250
seq_21643 SWKY01000004.1 94.969 159 8 0 5074 5232 91892612 91892770 6.36e-63 250
seq_21643 SWKY01000004.1 92.09 177 12 1 5258 5434 92319131 92319305 6.36e-63 250
seq_21643 SWKY01000004.1 89.655 203 10 2 5232 5434 105283022 105283213 6.36e-63 250
seq_21643 SWKY01000004.1 96.667 150 5 0 4923 5072 110265538 110265389 6.36e-63 250
seq_21643 SWKY01000004.1 88.835 206 18 3 5233 5433 115172252 115172047 6.36e-63 250
seq_21643 SWKY01000004.1 88.835 206 18 3 5233 5433 115710461 115710256 6.36e-63 250
seq_21643 SWKY01000004.1 94.479 163 6 3 5073 5233 6185218 6185057 2.29e-62 248
seq_21643 SWKY01000004.1 92 175 14 0 5260 5434 41625885 41626059 2.29e-62 248
seq_21643 SWKY01000004.1 93.023 172 8 3 5068 5235 45367126 45366955 2.29e-62 248
